from,to,score
Sylvilagus nuttallii,Delphinapterus leucas,0.00175
Sylvilagus nuttallii,Eschrichtius robustus,0.00175
Urocitellus parryii,Sorex maritimensis,0.00175
Vulpes lagopus,Myotis lucifugus,0.00175
Blarina brevicauda,Pipistrellus subflavus,0.0017
Cryptotis parva,Martes pennanti,0.0017
Euderma maculatum,Sorex ugyunak,0.0017
Glaucomys sabrinus,Mesoplodon mirus,0.0017
Lynx canadensis,Nyctinomops macrotis,0.0017
Martes pennanti,Myotis keenii,0.0017
Martes pennanti,Rangifer tarandus,0.0017
Mustela erminea,Urocitellus columbianus,0.0017
Mustela frenata,Alces alces,0.0017
Nyctinomops macrotis,Microtus oregoni,0.0017
Peromyscus keeni,Mustela nivalis,0.0017
Peromyscus maniculatus,Procyon lotor,0.0017
Pipistrellus subflavus,Phocoenoides dalli,0.0017
Reithrodontomys megalotis,Cervus elaphus,0.0017
Reithrodontomys megalotis,Dama mesopotamica,0.0017
Sorex bendirii,Kogia breviceps,0.0017
Sorex bendirii,Mesoplodon densirostris,0.0017
Sorex fumeus,Phenacomys intermedius,0.0017
Spilogale putorius,Taxidea taxus,0.0017
Sylvilagus nuttallii,Hyperoodon ampullatus,0.0017
Ursus arctos,Martes pennanti,0.0017
Ziphius cavirostris,Lasionycteris noctivagans,0.0017
Aplodontia rufa,Synaptomys cooperi,0.00165
Corynorhinus townsendii,Sylvilagus nuttallii,0.00165
Corynorhinus townsendii,Tamias amoenus,0.00165
Glaucomys sabrinus,Sylvilagus nuttallii,0.00165
Gulo gulo,Nyctinomops macrotis,0.00165
Kogia sima,Enhydra lutris,0.00165
Lasiurus borealis,Dicrostonyx hudsonius,0.00165
Lasiurus cinereus,Phocoena phocoena,0.00165
Martes pennanti,Mustela frenata,0.00165
Neotoma cinerea,Ochotona collaris,0.00165
Neotoma cinerea,Spilogale putorius,0.00165
Nyctinomops macrotis,Cryptotis parva,0.00165
Peromyscus leucopus,Euderma maculatum,0.00165
Peromyscus leucopus,Ovibos moschatus,0.00165
Reithrodontomys megalotis,Marmota broweri,0.00165
Sorex preblei,Mesoplodon bidens,0.00165
Sorex ugyunak,Mus musculus,0.00165
Sorex ugyunak,Phocoena phocoena,0.00165
Aplodontia rufa,Mesoplodon bidens,0.0016
Blarina brevicauda,Glaucomys volans,0.0016
Callospermophilus lateralis,Peromyscus leucopus,0.0016
Callospermophilus lateralis,Sciurus niger,0.0016
Callospermophilus saturatus,Tamiasciurus douglasii,0.0016
Cryptotis parva,Euderma maculatum,0.0016
Delphinapterus leucas,Taxidea taxus,0.0016
Gulo gulo,Mustela nigripes,0.0016
Lasiurus borealis,Mesoplodon mirus,0.0016
Lasiurus cinereus,Delphinapterus leucas,0.0016
Lynx canadensis,Lasiurus blossevillii,0.0016
Lynx canadensis,Myotis evotis,0.0016
Martes pennanti,Myotis leibii,0.0016
Mustela frenata,Ursus maritimus,0.0016
Neovison vison,Mustela nigripes,0.0016
Nyctinomops macrotis,Sorex bendirii,0.0016
Peromyscus leucopus,Martes pennanti,0.0016
Phocoenoides dalli,Lasionycteris noctivagans,0.0016
Pipistrellus subflavus,Dicrostonyx hudsonius,0.0016
Puma concolor,Myotis melanorhinus,0.0016
Puma concolor,Zapus princeps,0.0016
Sorex bendirii,Mesoplodon bidens,0.0016
Sorex monticolus,Tamias amoenus,0.0016
Sorex ugyunak,Kogia breviceps,0.0016
Sylvilagus nuttallii,Ondatra zibethicus,0.0016
Taxidea taxus,Dama dama,0.0016
Ursus maritimus,Myotis keenii,0.0016
Blarina brevicauda,Martes americana,0.00155
Blarina brevicauda,Ovis dalli,0.00155
Callospermophilus lateralis,Sorex bendirii,0.00155
Callospermophilus saturatus,Microtus montanus,0.00155
Callospermophilus saturatus,Onychomys leucogaster,0.00155
Callospermophilus saturatus,Perognathus fasciatus,0.00155
Euderma maculatum,Sorex hoyi,0.00155
Glaucomys sabrinus,Dicrostonyx hudsonius,0.00155
Glaucomys sabrinus,Kogia sima,0.00155
Glaucomys volans,Condylura cristata,0.00155
Glaucomys volans,Mesoplodon stejnegeri,0.00155
Hyperoodon ampullatus,Lasionycteris noctivagans,0.00155
Kogia breviceps,Taxidea taxus,0.00155
Lasiurus cinereus,Kogia sima,0.00155
Lasiurus cinereus,Ziphius cavirostris,0.00155
Lynx canadensis,Myotis melanorhinus,0.00155
Mesoplodon bidens,Myotis yumanensis,0.00155
Mesoplodon carlhubbsi,Lasionycteris noctivagans,0.00155
Mesoplodon densirostris,Taxidea taxus,0.00155
Mesoplodon stejnegeri,Vulpes velox,0.00155
Monodon monoceros,Lasionycteris noctivagans,0.00155
Mus musculus,Sorex maritimensis,0.00155
Neotoma cinerea,Cervus elaphus,0.00155
Neotoma cinerea,Lepus arcticus,0.00155
Nyctinomops macrotis,Sorex palustris,0.00155
Onychomys leucogaster,Pipistrellus subflavus,0.00155
Peromyscus leucopus,Bison bison,0.00155
Peromyscus maniculatus,Aplodontia rufa,0.00155
Phocoena phocoena,Enhydra lutris,0.00155
Phocoena phocoena,Lasionycteris noctivagans,0.00155
Puma concolor,Lasiurus blossevillii,0.00155
Reithrodontomys megalotis,Martes americana,0.00155
Reithrodontomys megalotis,Sylvilagus transitionalis,0.00155
Sorex dispar,Phenacomys ungava,0.00155
Sorex palustris,Mesoplodon stejnegeri,0.00155
Sorex ugyunak,Mesoplodon mirus,0.00155
Ziphius cavirostris,Taxidea taxus,0.00155
Antrozous pallidus,Microtus miurus,0.0015
Blarina brevicauda,Dama mesopotamica,0.0015
Callospermophilus lateralis,Microtus oeconomus,0.0015
Callospermophilus lateralis,Peromyscus keeni,0.0015
Callospermophilus lateralis,Sorex ugyunak,0.0015
Callospermophilus saturatus,Thomomys talpoides,0.0015
Glaucomys volans,Dicrostonyx hudsonius,0.0015
Glaucomys volans,Mesoplodon bidens,0.0015
Glaucomys volans,Mesoplodon mirus,0.0015
Lasiurus cinereus,Berardius bairdii,0.0015
Lasiurus cinereus,Mesoplodon stejnegeri,0.0015
Mustela nigripes,Gulo gulo,0.0015
Neotoma cinerea,Glaucomys volans,0.0015
Neotoma cinerea,Ochotona princeps,0.0015
Neovison macrodon,Myotis californicus,0.0015
Onychomys leucogaster,Marmota caligata,0.0015
Onychomys leucogaster,Mustela nivalis,0.0015
Perognathus parvus,Lontra canadensis,0.0015
Peromyscus keeni,Myotis evotis,0.0015
Peromyscus maniculatus,Odocoileus hemionus,0.0015
Puma concolor,Myotis evotis,0.0015
Puma concolor,Nyctinomops macrotis,0.0015
Scalopus aquaticus,Didelphis virginiana,0.0015
Sorex bendirii,Berardius bairdii,0.0015
Sorex cinereus,Tamias amoenus,0.0015
Sylvilagus nuttallii,Mesoplodon carlhubbsi,0.0015
Sylvilagus nuttallii,Ziphius cavirostris,0.0015
Aplodontia rufa,Condylura cristata,0.00145
Berardius bairdii,Taxidea taxus,0.00145
Canis lupus,Lasionycteris noctivagans,0.00145
Cryptotis parva,Mustela nivalis,0.00145
Eschrichtius robustus,Taxidea taxus,0.00145
Lasiurus cinereus,Kogia breviceps,0.00145
Lasiurus cinereus,Mesoplodon carlhubbsi,0.00145
Lasiurus cinereus,Phocoenoides dalli,0.00145
Mephitis mephitis,Ursus americanus,0.00145
Mustela frenata,Antilocapra americana,0.00145
Neotoma cinerea,Alces alces,0.00145
Peromyscus maniculatus,Alces alces,0.00145
Peromyscus maniculatus,Mephitis mephitis,0.00145
Peromyscus maniculatus,Ochotona collaris,0.00145
Peromyscus maniculatus,Scapanus townsendii,0.00145
Sorex bendirii,Dicrostonyx hudsonius,0.00145
Sorex dispar,Tamias amoenus,0.00145
Sorex ugyunak,Dicrostonyx hudsonius,0.00145
Sylvilagus nuttallii,Berardius bairdii,0.00145
Sylvilagus nuttallii,Kogia sima,0.00145
Sylvilagus nuttallii,Phocoena phocoena,0.00145
Tamias minimus,Sorex arcticus,0.00145
Ursus americanus,Euderma maculatum,0.00145
Ursus arctos,Myotis californicus,0.00145
Antrozous pallidus,Zapus princeps,0.0014
Blarina brevicauda,Scalopus aquaticus,0.0014
Callospermophilus lateralis,Microtus ochrogaster,0.0014
Callospermophilus saturatus,Neotoma cinerea,0.0014
Callospermophilus saturatus,Perognathus parvus,0.0014
Eschrichtius robustus,Lasionycteris noctivagans,0.0014
Euderma maculatum,Dipodomys ordii,0.0014
Lasiurus cinereus,Eschrichtius robustus,0.0014
Lynx rufus,Nyctinomops macrotis,0.0014
Marmota flaviventris,Didelphis virginiana,0.0014
Mustela erminea,Urocitellus richardsonii,0.0014
Mustela nigripes,Alces alces,0.0014
Neotoma cinerea,Lepus europaeus,0.0014
Neotoma cinerea,Mustela erminea,0.0014
Peromyscus keeni,Gulo gulo,0.0014
Peromyscus leucopus,Lepus townsendii,0.0014
Peromyscus maniculatus,Glaucomys volans,0.0014
Peromyscus maniculatus,Marmota broweri,0.0014
Peromyscus maniculatus,Ovis dalli,0.0014
Reithrodontomys megalotis,Lepus europaeus,0.0014
Sorex bendirii,Mesoplodon stejnegeri,0.0014
Sorex fumeus,Phenacomys ungava,0.0014
Sorex monticolus,Phenacomys ungava,0.0014
Sorex palustris,Mesoplodon mirus,0.0014
Spilogale putorius,Vulpes vulpes,0.0014
Sylvilagus nuttallii,Mesoplodon densirostris,0.0014
Blarina brevicauda,Mustela erminea,0.00135
Callospermophilus lateralis,Dipodomys ordii,0.00135
Callospermophilus saturatus,Reithrodontomys megalotis,0.00135
Erethizon dorsatum,Enhydra lutris,0.00135
Euderma maculatum,Geomys bursarius,0.00135
Gulo gulo,Myotis californicus,0.00135
Gulo gulo,Myotis evotis,0.00135
Lasiurus blossevillii,Sorex trowbridgii,0.00135
Lasiurus borealis,Condylura cristata,0.00135
Martes americana,Myotis californicus,0.00135
Mesoplodon stejnegeri,Lontra canadensis,0.00135
Mustela nigripes,Lasiurus blossevillii,0.00135
Myotis californicus,Sorex arcticus,0.00135
Neotoma cinerea,Mustela nivalis,0.00135
Neovison macrodon,Myotis evotis,0.00135
Peromyscus keeni,Martes pennanti,0.00135
Peromyscus keeni,Myotis melanorhinus,0.00135
Peromyscus keeni,Ovibos moschatus,0.00135
Peromyscus maniculatus,Glaucomys sabrinus,0.00135
Phocoenoides dalli,Taxidea taxus,0.00135
Reithrodontomys megalotis,Scalopus aquaticus,0.00135
Sorex bendirii,Synaptomys borealis,0.00135
Sorex preblei,Sylvilagus nuttallii,0.00135
Sylvilagus nuttallii,Kogia breviceps,0.00135
Sylvilagus nuttallii,Neotoma cinerea,0.00135
Ursus arctos,Myotis leibii,0.00135
Berardius bairdii,Lasionycteris noctivagans,0.0013
Blarina brevicauda,Cervus elaphus,0.0013
Callospermophilus lateralis,Geomys bursarius,0.0013
Callospermophilus lateralis,Perognathus fasciatus,0.0013
Callospermophilus lateralis,Tamiasciurus douglasii,0.0013
Callospermophilus saturatus,Peromyscus maniculatus,0.0013
Callospermophilus saturatus,Sorex tundrensis,0.0013
Callospermophilus saturatus,Ziphius cavirostris,0.0013
Canis rufus,Lasionycteris noctivagans,0.0013
Condylura cristata,Phenacomys intermedius,0.0013
Dipodomys ordii,Lasionycteris noctivagans,0.0013
Erethizon dorsatum,Lasionycteris noctivagans,0.0013
Kogia breviceps,Lasionycteris noctivagans,0.0013
Lynx rufus,Myotis californicus,0.0013
Mesoplodon mirus,Lontra canadensis,0.0013
Neotoma cinerea,Martes americana,0.0013
Neovison vison,Myotis lucifugus,0.0013
Nyctinomops macrotis,Sorex haydeni,0.0013
Nyctinomops macrotis,Sorex ugyunak,0.0013
Peromyscus keeni,Mustela frenata,0.0013
Peromyscus keeni,Myotis californicus,0.0013
Peromyscus keeni,Oreamnos americanus,0.0013
Peromyscus leucopus,Myotis evotis,0.0013
Puma concolor,Myotis californicus,0.0013
Sorex bendirii,Kogia sima,0.0013
Sorex palustris,Condylura cristata,0.0013
Sorex palustris,Sylvilagus nuttallii,0.0013
Sorex preblei,Tamias amoenus,0.0013
Sorex rohweri,Myodes gapperi,0.0013
Blarina brevicauda,Marmota caligata,0.00125
Callospermophilus lateralis,Mesoplodon densirostris,0.00125
Callospermophilus lateralis,Neotoma cinerea,0.00125
Callospermophilus saturatus,Dicrostonyx groenlandicus,0.00125
Callospermophilus saturatus,Sciurus niger,0.00125
Condylura cristata,Phenacomys ungava,0.00125
Euderma maculatum,Peromyscus keeni,0.00125
Euderma maculatum,Sorex preblei,0.00125
Glaucomys sabrinus,Condylura cristata,0.00125
Lontra canadensis,Martes americana,0.00125
Martes pennanti,Eptesicus fuscus,0.00125
Mustela nivalis,Neurotrichus gibbsii,0.00125
Neovison macrodon,Gulo gulo,0.00125
Onychomys leucogaster,Marmota monax,0.00125
Peromyscus keeni,Mustela subpalmata,0.00125
Peromyscus keeni,Myotis keenii,0.00125
Peromyscus maniculatus,Pipistrellus subflavus,0.00125
Peromyscus maniculatus,Sylvilagus transitionalis,0.00125
Reithrodontomys megalotis,Gulo gulo,0.00125
Reithrodontomys megalotis,Scapanus townsendii,0.00125
Sorex preblei,Phenacomys ungava,0.00125
Sorex rohweri,Zapus princeps,0.00125
Sorex ugyunak,Synaptomys borealis,0.00125
Sylvilagus nuttallii,Callospermophilus lateralis,0.00125
Sylvilagus nuttallii,Callospermophilus saturatus,0.00125
Sylvilagus nuttallii,Mesoplodon mirus,0.00125
Sylvilagus nuttallii,Phocoenoides dalli,0.00125
Antrozous pallidus,Phenacomys intermedius,0.0012
Aplodontia rufa,Sylvilagus nuttallii,0.0012
Blarina brevicauda,Lasiurus cinereus,0.0012
Blarina brevicauda,Lepus europaeus,0.0012
Blarina brevicauda,Mustela nivalis,0.0012
Callospermophilus saturatus,Castor canadensis,0.0012
Callospermophilus saturatus,Hyperoodon ampullatus,0.0012
Cryptotis parva,Ictidomys tridecemlineatus,0.0012
Cryptotis parva,Marmota flaviventris,0.0012
Cryptotis parva,Mustela frenata,0.0012
Glaucomys volans,Sylvilagus nuttallii,0.0012
Lasiurus borealis,Synaptomys cooperi,0.0012
Neotoma cinerea,Glaucomys sabrinus,0.0012
Neotoma cinerea,Marmota caligata,0.0012
Neovison vison,Eptesicus fuscus,0.0012
Onychomys leucogaster,Martes pennanti,0.0012
Peromyscus leucopus,Mustela frenata,0.0012
Peromyscus leucopus,Mustela subpalmata,0.0012
Peromyscus maniculatus,Lasiurus cinereus,0.0012
Peromyscus maniculatus,Scalopus aquaticus,0.0012
Pipistrellus subflavus,Mesoplodon bidens,0.0012
Reithrodontomys megalotis,Alces alces,0.0012
Reithrodontomys megalotis,Marmota caligata,0.0012
Reithrodontomys megalotis,Mustela erminea,0.0012
Sorex bendirii,Condylura cristata,0.0012
Sorex cinereus,Phenacomys ungava,0.0012
Sorex dispar,Myodes gapperi,0.0012
Sorex monticolus,Phenacomys intermedius,0.0012
Sorex preblei,Condylura cristata,0.0012
Sorex ugyunak,Condylura cristata,0.0012
Spilogale putorius,Nyctinomops macrotis,0.0012
Taxidea taxus,Mustela erminea,0.0012
Ursus arctos,Myotis keenii,0.0012
Callospermophilus saturatus,Mesoplodon densirostris,0.00115
Corynorhinus townsendii,Mus musculus,0.00115
Corynorhinus townsendii,Synaptomys borealis,0.00115
Cryptotis parva,Mustela subpalmata,0.00115
Cryptotis parva,Myotis melanorhinus,0.00115
Delphinapterus leucas,Lasionycteris noctivagans,0.00115
Erethizon dorsatum,Taxidea taxus,0.00115
Euderma maculatum,Erethizon dorsatum,0.00115
Geomys bursarius,Lasionycteris noctivagans,0.00115
Gulo gulo,Antilocapra americana,0.00115
Kogia sima,Taxidea taxus,0.00115
Lasiurus borealis,Tamias amoenus,0.00115
Lasiurus cinereus,Mesoplodon mirus,0.00115
Lasiurus cinereus,Sylvilagus nuttallii,0.00115
Lynx canadensis,Lynx canadensis,0.00115
Mesoplodon densirostris,Lasionycteris noctivagans,0.00115
Myotis leibii,Sorex arcticus,0.00115
Onychomys leucogaster,Bison bison,0.00115
Perognathus fasciatus,Enhydra lutris,0.00115
Peromyscus keeni,Neovison macrodon,0.00115
Puma concolor,Puma concolor,0.00115
Rangifer tarandus,Sorex maritimensis,0.00115
Sorex cinereus,Phenacomys intermedius,0.00115
Sorex palustris,Lemmus trimucronatus,0.00115
Sylvilagus nuttallii,Dicrostonyx hudsonius,0.00115
Thomomys talpoides,Lasionycteris noctivagans,0.00115
Ursus americanus,Ursus americanus,0.00115
Vulpes velox,Ursus arctos,0.00115
Callospermophilus lateralis,Dicrostonyx groenlandicus,0.0011
Callospermophilus lateralis,Microtus chrotorrhinus,0.0011
Callospermophilus lateralis,Onychomys leucogaster,0.0011
Callospermophilus lateralis,Perognathus parvus,0.0011
Cryptotis parva,Gulo gulo,0.0011
Euderma maculatum,Lemmiscus curtatus,0.0011
Glaucomys sabrinus,Mesoplodon bidens,0.0011
Glaucomys sabrinus,Mesoplodon stejnegeri,0.0011
Lontra canadensis,Alces alces,0.0011
Lynx canadensis,Myotis californicus,0.0011
Lynx rufus,Lasiurus blossevillii,0.0011
Lynx rufus,Myotis evotis,0.0011
Martes americana,Antilocapra americana,0.0011
Martes americana,Myotis thysanodes,0.0011
Martes pennanti,Antilocapra americana,0.0011
Mesoplodon mirus,Enhydra lutris,0.0011
Mustela frenata,Rangifer tarandus,0.0011
Myotis evotis,Sorex arcticus,0.0011
Neotoma cinerea,Marmota monax,0.0011
Onychomys leucogaster,Mustela frenata,0.0011
Onychomys leucogaster,Myotis melanorhinus,0.0011
Peromyscus keeni,Bison bison,0.0011
Peromyscus keeni,Neovison vison,0.0011
Peromyscus leucopus,Myotis keenii,0.0011
Peromyscus leucopus,Myotis melanorhinus,0.0011
Peromyscus leucopus,Oreamnos americanus,0.0011
Peromyscus maniculatus,Lepus arcticus,0.0011
Peromyscus maniculatus,Lepus europaeus,0.0011
Peromyscus maniculatus,Mustela nigripes,0.0011
Puma concolor,Myotis leibii,0.0011
Reithrodontomys megalotis,Lepus arcticus,0.0011
Sorex preblei,Lemmus trimucronatus,0.0011
Antrozous pallidus,Phenacomys ungava,0.00105
Blarina brevicauda,Gulo gulo,0.00105
Blarina brevicauda,Mustela frenata,0.00105
Callospermophilus lateralis,Lemmiscus curtatus,0.00105
Callospermophilus saturatus,Berardius bairdii,0.00105
Callospermophilus saturatus,Callospermophilus saturatus,0.00105
Callospermophilus saturatus,Phocoena phocoena,0.00105
Canis latrans,Myotis ciliolabrum,0.00105
Canis latrans,Myotis yumanensis,0.00105
Cryptotis parva,Myotis leibii,0.00105
Cryptotis parva,Ovibos moschatus,0.00105
Euderma maculatum,Microtus ochrogaster,0.00105
Euderma maculatum,Microtus oeconomus,0.00105
Euderma maculatum,Microtus pennsylvanicus,0.00105
Euderma maculatum,Onychomys leucogaster,0.00105
Euderma maculatum,Peromyscus leucopus,0.00105
Geomys bursarius,Enhydra lutris,0.00105
Gulo gulo,Mustela frenata,0.00105
Kogia sima,Lasionycteris noctivagans,0.00105
Lasiurus borealis,Sylvilagus nuttallii,0.00105
Lasiurus cinereus,Mesoplodon bidens,0.00105
Martes americana,Neovison vison,0.00105
Neotoma cinerea,Ictidomys tridecemlineatus,0.00105
Peromyscus leucopus,Ictidomys tridecemlineatus,0.00105
Peromyscus leucopus,Neovison macrodon,0.00105
Peromyscus maniculatus,Dama mesopotamica,0.00105
Pipistrellus subflavus,Mesoplodon stejnegeri,0.00105
Sorex fumeus,Myodes gapperi,0.00105
Sorex preblei,Phenacomys intermedius,0.00105
Sorex vagrans,Sylvilagus floridanus,0.00105
Sylvilagus nuttallii,Mesoplodon bidens,0.00105
Ursus maritimus,Lontra canadensis,0.00105
Ursus maritimus,Myotis lucifugus,0.00105
Antrozous pallidus,Myodes gapperi,0.001
Blarina brevicauda,Alces alces,0.001
Callospermophilus lateralis,Castor canadensis,0.001
Callospermophilus lateralis,Kogia breviceps,0.001
Callospermophilus lateralis,Thomomys talpoides,0.001
Callospermophilus lateralis,Ziphius cavirostris,0.001
Callospermophilus saturatus,Eschrichtius robustus,0.001
Callospermophilus saturatus,Mesoplodon carlhubbsi,0.001
Callospermophilus saturatus,Monodon monoceros,0.001
Condylura cristata,Myodes gapperi,0.001
Euderma maculatum,Neotoma cinerea,0.001
Lasiurus cinereus,Synaptomys cooperi,0.001
Lynx canadensis,Puma concolor,0.001
Martes americana,Myotis keenii,0.001
Martes americana,Myotis leibii,0.001
Neovison macrodon,Myotis leibii,0.001
Nyctinomops macrotis,Tamiasciurus hudsonicus,0.001
Onychomys leucogaster,Euderma maculatum,0.001
Peromyscus leucopus,Marmota flaviventris,0.001
Peromyscus leucopus,Myotis leibii,0.001
Peromyscus leucopus,Neovison vison,0.001
Peromyscus maniculatus,Martes americana,0.001
Peromyscus maniculatus,Mustela erminea,0.001
Pipistrellus subflavus,Condylura cristata,0.001
Pipistrellus subflavus,Sylvilagus nuttallii,0.001
Puma concolor,Lynx canadensis,0.001
Scapanus orarius,Sorex trowbridgii,0.001
Sorex bendirii,Mesoplodon mirus,0.001
Sorex cinereus,Sylvilagus floridanus,0.001
Sorex dispar,Sylvilagus floridanus,0.001
Sorex dispar,Zapus princeps,0.001
Sorex preblei,Microtus miurus,0.001
Sorex preblei,Zapus princeps,0.001
Tamiasciurus hudsonicus,Cryptotis parva,0.001
Urocitellus richardsonii,Sorex arcticus,0.001
Vulpes velox,Myotis evotis,0.001
Vulpes vulpes,Myotis melanorhinus,0.001
Antrozous pallidus,Lepus americanus,0.00095
Blarina brevicauda,Glaucomys sabrinus,0.00095
Blarina brevicauda,Mustela subpalmata,0.00095
Callospermophilus lateralis,Delphinapterus leucas,0.00095
Callospermophilus lateralis,Monodon monoceros,0.00095
Callospermophilus lateralis,Reithrodontomys megalotis,0.00095
Condylura cristata,Tamias amoenus,0.00095
Cryptotis parva,Myotis lucifugus,0.00095
Cryptotis parva,Oreamnos americanus,0.00095
Cryptotis parva,Ovis canadensis,0.00095
Dipodomys ordii,Enhydra lutris,0.00095
Enhydra lutris,Ovibos moschatus,0.00095
Eptesicus fuscus,Sorex arcticus,0.00095
Euderma maculatum,Perognathus fasciatus,0.00095
Lasiurus borealis,Mus musculus,0.00095
Lasiurus cinereus,Condylura cristata,0.00095
Lasiurus cinereus,Dicrostonyx hudsonius,0.00095
Microtus pennsylvanicus,Didelphis virginiana,0.00095
Mustela frenata,Mustela frenata,0.00095
Neovison vison,Myotis thysanodes,0.00095
Nyctinomops macrotis,Neotoma cinerea,0.00095
Nyctinomops macrotis,Neurotrichus gibbsii,0.00095
Peromyscus keeni,Myotis leibii,0.00095
Peromyscus leucopus,Poliocitellus franklinii,0.00095
Peromyscus maniculatus,Cervus elaphus,0.00095
Pipistrellus subflavus,Synaptomys cooperi,0.00095
Procyon lotor,Nyctinomops macrotis,0.00095
